FATALITIES,injuries,lat,lng,ped,bike
0,1,47.61524514,-122.3194655,1,0
0,1,47.61976813,-122.3554434,1,0
0,1,47.6102668,-122.3229178,1,0
0,1,47.61096395,-122.3404521,1,0
0,1,47.6075866,-122.3281435,1,0
0,1,47.61827376,-122.3309994,1,0
0,1,47.55925332,-122.3814567,1,0
0,1,47.61724328,-122.347105,1,0
0,1,47.57562625,-122.3867606,1,0
0,1,47.59725866,-122.2872095,1,0
0,1,47.68561245,-122.3367654,1,0
0,0,47.61216762,-122.3369375,1,0
0,1,47.69418567,-122.344565,1,0
0,1,47.60773005,-122.3313425,1,0
0,1,47.6621407,-122.3539806,1,0
0,1,47.71133283,-122.3124326,1,0
0,1,47.60487637,-122.3287335,1,0
0,1,47.53153737,-122.2807928,1,0
0,2,47.65082921,-122.3608773,1,0
0,1,47.6106779,-122.335574,1,0
0,0,47.57557557,-122.334203,1,0
0,1,47.61617112,-122.3314166,1,0
0,1,47.61592967,-122.3409151,1,0
0,1,47.57026308,-122.3921011,1,0
0,1,47.61407001,-122.3234015,1,0
0,0,47.61664171,-122.3278807,1,0
0,1,47.61856586,-122.3463163,1,0
0,1,47.61852044,-122.3127423,1,0
0,1,47.55339712,-122.2780921,1,0
0,1,47.60956945,-122.3245856,1,0
0,1,47.52286065,-122.3604937,1,0
0,0,47.52330727,-122.269986,1,0
0,1,47.71930055,-122.2990894,1,0
0,1,47.61412215,-122.314224,0,1
0,1,47.66866537,-122.3735885,0,1
0,1,47.65297596,-122.3124641,0,1
0,1,47.65339944,-122.3133346,0,1
0,1,47.61465412,-122.3207895,0,1
0,1,47.62048728,-122.3073505,0,1
0,2,47.60469505,-122.3362384,0,1
0,1,47.59829223,-122.3359072,0,1
0,0,47.6970841,-122.3445994,0,1
0,1,47.6372518,-122.3200798,0,1
0,1,47.61957466,-122.3242571,0,1
0,1,47.62327681,-122.3567199,0,1
0,1,47.62456433,-122.3488768,0,1
0,1,47.61521875,-122.3255288,0,1
0,1,47.69062078,-122.3741032,0,1
0,1,47.60620305,-122.3167805,0,1
0,1,47.62628088,-122.3340085,0,1
0,2,47.57498542,-122.3399666,0,1
0,1,47.6758521,-122.3200531,0,1
0,1,47.61849265,-122.326726,0,1
0,1,47.65203781,-122.3499273,0,1
0,1,47.67778147,-122.3553224,0,1
0,1,47.65830146,-122.3120712,0,1
0,1,47.52372798,-122.3467314,0,1
0,1,47.64924012,-122.3474187,0,1
0,0,47.61253537,-122.3311339,0,1
0,0,47.60430384,-122.3312771,0,1
0,1,47.64924012,-122.3474187,0,1
0,1,47.66207518,-122.3475176,0,1
0,1,47.66982111,-122.3875873,0,1
0,1,47.6250492,-122.320893,0,1
0,1,47.63524418,-122.3015654,0,1
0,1,47.69052153,-122.3391343,0,1
0,0,47.61828504,-122.3011793,0,1
0,1,47.61852939,-122.3372817,0,1
0,1,47.64319064,-122.3258868,0,1
0,1,47.61694494,-122.3327182,0,1
0,1,47.56411701,-122.2855095,0,1
0,1,47.6577382,-122.3499817,0,1
0,1,47.61697788,-122.340703,0,1
0,1,47.61701503,-122.3168821,0,1
0,1,47.66138567,-122.3362943,0,1
0,1,47.54852069,-122.3118188,0,1
0,1,47.60779445,-122.33754,0,1
0,1,47.65157827,-122.3212753,0,1
0,1,47.56834746,-122.3632826,0,1
0,1,47.61525439,-122.3181594,0,1
0,1,47.60779445,-122.33754,0,1
0,1,47.60928514,-122.3389037,0,1
0,1,47.62153061,-122.3208989,0,1
0,1,47.61691834,-122.3525065,0,1
0,0,47.59367207,-122.3155682,0,1
0,0,47.66402618,-122.3174136,0,1
0,1,47.61523114,-122.3234155,0,1
0,1,47.65835595,-122.3166557,0,1
0,1,47.66126567,-122.3125635,0,1
0,0,47.60309169,-122.30635,0,1
0,0,47.57138664,-122.3355542,0,1
0,0,47.61263329,-122.3358275,0,1
0,1,47.60373279,-122.3338246,0,1
0,0,47.62685525,-122.3079719,0,1
0,1,47.7085052,-122.3099652,0,1
0,2,47.6106779,-122.335574,0,1
0,1,47.66135978,-122.3282608,0,1
0,1,47.61726332,-122.3061364,0,1
0,0,47.67368309,-122.3203548,0,1
0,0,47.54247599,-122.2728077,0,1
0,1,47.5694675,-122.279544,0,1
0,1,47.67262222,-122.3065094,0,1
0,1,47.60171616,-122.3302648,0,1
0,1,47.61986883,-122.3230719,0,1
0,1,47.65622545,-122.3144186,0,1
0,1,47.67597408,-122.3692562,0,1
0,1,47.55886431,-122.2636657,0,1
0,1,47.67386527,-122.3543697,0,1
0,1,47.52281701,-122.2699879,0,1
0,1,47.65891125,-122.3177659,0,1
0,1,47.61449899,-122.3127715,1,1
0,1,47.60519642,-122.3167809,0,1
0,1,47.68180516,-122.3553036,0,1
0,1,47.61521476,-122.3261864,0,1
0,0,47.63520626,-122.3223943,0,1
0,0,47.68304587,-122.3120793,0,1
0,1,47.64854073,-122.3427754,0,1
0,1,47.62371497,-122.2958348,0,1
0,0,47.66500266,-122.3282678,0,1
0,1,47.65157827,-122.3212753,0,1
0,1,47.62579577,-122.3386346,0,1
0,3,47.57144716,-122.3475837,0,1
0,1,47.72290005,-122.2963585,0,1
0,0,47.61388302,-122.3530972,0,1
0,0,47.65143885,-122.3506428,0,1
0,1,47.69223143,-122.3243653,0,1
0,0,47.61701503,-122.3168821,0,1
0,1,47.59833759,-122.317228,0,1
0,1,47.61370647,-122.3460845,0,1
0,1,47.57967346,-122.2991597,0,1
0,1,47.66749016,-122.3130342,0,1
0,0,47.59583631,-122.3257231,0,1
0,1,47.7201838,-122.2946977,0,1
0,1,47.61521815,-122.3268042,0,1
0,1,47.65776311,-122.3637736,0,1
0,1,47.64924012,-122.3474187,0,1
0,0,47.61407567,-122.3207804,0,1
0,1,47.64502969,-122.3473007,0,1
0,0,47.60310238,-122.3235383,0,1
0,0,47.65306427,-122.3687242,0,1
0,1,47.54583754,-122.3560086,0,1
0,1,47.62124413,-122.2830724,0,1
0,1,47.58027043,-122.4075223,0,1
0,1,47.60779445,-122.33754,0,1
0,1,47.61759045,-122.3387668,0,1
0,1,47.65493809,-122.3608313,0,1
0,1,47.60448768,-122.339091,0,1
0,1,47.60801396,-122.305025,0,1
0,1,47.63954711,-122.3200629,0,1
0,1,47.61049781,-122.3223656,0,1
0,0,47.6129331,-122.3036354,0,1
0,1,47.6199172,-122.3195393,0,1
0,0,47.63583533,-122.340203,0,1
0,1,47.66626672,-122.300605,0,1
0,1,47.65412009,-122.3425013,0,1
0,1,47.61603294,-122.343075,0,1
0,1,47.68304824,-122.2904789,0,1
0,1,47.64808304,-122.3239781,0,1
0,1,47.66666938,-122.3608009,0,1
0,0,47.62626148,-122.3423344,0,1
0,0,47.68469351,-122.2659076,0,1
0,1,47.62331724,-122.2964241,0,1
0,0,47.66864557,-122.3950743,0,1
0,1,47.60088588,-122.3355259,0,1
0,1,47.61750462,-122.3296988,0,1
0,1,47.61760953,-122.3318586,0,1
0,1,47.68717779,-122.3012214,0,1
0,1,47.67801242,-122.3173933,0,1
0,1,47.59241154,-122.3313311,0,1
0,1,47.67577759,-122.3054689,0,1
0,1,47.6646463,-122.3445229,0,1
0,0,47.67237399,-122.3875871,0,1
0,1,47.61927351,-122.3248305,0,1
0,1,47.6650446,-122.3460637,0,1
0,1,47.64824006,-122.3045906,0,1
0,1,47.69023443,-122.2960223,0,1
0,1,47.65157827,-122.3212753,0,1
0,1,47.61024514,-122.3382462,0,1
0,1,47.64502969,-122.3473007,0,1
0,1,47.61992718,-122.3182339,0,1
0,0,47.65488891,-122.3257027,0,1
0,1,47.57280329,-122.4140718,0,1
0,1,47.66943047,-122.3661783,0,1
0,1,47.57588837,-122.4094366,0,1
0,1,47.60729906,-122.3370868,0,1
0,1,47.62388537,-122.3423554,0,1
0,2,47.63954711,-122.3200629,0,1
0,1,47.67405907,-122.3569374,0,1
0,1,47.66493734,-122.3174038,0,1
0,1,47.65041734,-122.3608797,0,1
0,0,47.63296192,-122.3404705,0,1
0,1,47.66865485,-122.3928583,0,1
0,1,47.66946007,-122.3901446,0,1
0,1,47.61263329,-122.3358275,0,1
0,1,47.61851591,-122.3338233,0,1
0,1,47.68475316,-122.3511535,0,1
0,1,47.67333478,-122.3173634,0,1
0,1,47.60003408,-122.3276633,0,1
0,1,47.57912495,-122.410648,0,1
0,1,47.65157827,-122.3212753,0,1
0,1,47.57666937,-122.3712508,0,1
0,1,47.56984104,-122.2749134,0,1
0,1,47.62381278,-122.2951844,0,1
0,1,47.62819131,-122.3409941,0,1
0,1,47.55117602,-122.2776641,0,1
0,1,47.6140804,-122.3201156,0,1
0,1,47.54912706,-122.3689064,0,1
0,0,47.71560518,-122.2969325,0,1
0,1,47.59918737,-122.3230994,1,1
0,1,47.67954671,-122.3660171,0,1
0,1,47.6759485,-122.3875847,0,1
0,1,47.59919591,-122.3283193,0,1
0,1,47.69057545,-122.3875981,0,1
0,1,47.62087408,-122.3384654,0,1
0,1,47.61977326,-122.3567467,0,1
0,1,47.6208175,-122.312692,0,1
0,1,47.60616997,-122.308942,0,1
0,1,47.59347649,-122.3237728,0,1
0,0,47.62628088,-122.3340085,0,1
0,1,47.61271039,-122.3473724,0,1
0,1,47.66286698,-122.336422,0,1
0,1,47.64884179,-122.3447659,0,1
0,1,47.63015164,-122.3422998,0,1
0,1,47.70858579,-122.3219204,0,1
0,1,47.60618118,-122.3115545,0,1
0,0,47.60171755,-122.3365821,0,1
0,1,47.62695236,-122.325777,0,1
0,1,47.61711592,-122.3381362,0,1
0,1,47.6062045,-122.3174475,1,1
0,1,47.65681959,-122.3121101,0,1
0,1,47.63595305,-122.3761379,0,1
0,1,47.61409447,-122.324458,0,1
0,1,47.60169516,-122.3178232,0,1
0,1,47.5426311,-122.3274821,0,1
0,1,47.60640582,-122.3408726,0,1
1,3,47.61513738,-122.3514758,0,1
0,1,47.66742847,-122.3788848,0,1
0,1,47.57013548,-122.2795524,0,1
0,1,47.62454275,-122.3358271,0,1
0,1,47.52651616,-122.3550729,0,1
0,1,47.6442657,-122.3466516,0,1
0,1,47.6276294,-122.3566854,0,1
0,0,47.61966064,-122.3278548,0,1
0,1,47.59828969,-122.3328856,0,1
0,1,47.58119534,-122.3865458,0,1
0,1,47.60268591,-122.3167818,0,1
0,1,47.67599645,-122.360695,0,1
0,1,47.68561245,-122.3367654,0,1
0,1,47.62495143,-122.2910507,0,1
0,0,47.67396072,-122.3006452,0,1
0,1,47.66909055,-122.3399956,0,1
0,1,47.58270371,-122.4020736,0,1
0,1,47.5582535,-122.2852432,0,1
0,1,47.60337492,-122.3334974,0,1
0,0,47.62049044,-122.3208823,0,1
0,1,47.6629319,-122.3748549,0,1
0,1,47.55336812,-122.3239086,0,1
0,1,47.65502131,-122.342457,0,1
0,2,47.61853411,-122.3552917,0,1
0,1,47.59921749,-122.3128594,0,1
0,1,47.65775618,-122.3647476,0,1
0,1,47.65552387,-122.3191446,0,1
0,1,47.66134409,-122.3251077,0,1
0,1,47.62579577,-122.3386346,0,1
0,1,47.66626672,-122.300605,0,1
0,1,47.62204124,-122.3384557,0,1
0,1,47.67047158,-122.3543948,0,1
0,1,47.60980944,-122.3167797,0,1
0,1,47.6847677,-122.344492,0,1
0,1,47.53369768,-122.3631854,0,1
0,0,47.65911855,-122.3648842,0,1
0,1,47.6622071,-122.3783024,0,1
0,1,47.6058838,-122.3167806,0,1
0,1,47.66397026,-122.3817944,0,1
0,0,47.64777143,-122.3544967,1,1
0,2,47.5713782,-122.3535602,0,1
0,1,47.61349514,-122.3167845,0,1
0,1,47.68694221,-122.3445032,0,1
0,1,47.65203781,-122.3499273,0,1
0,2,47.65203781,-122.3499273,0,1
0,1,47.52518743,-122.2758442,0,1
0,1,47.64804078,-122.3539097,0,1
0,1,47.63955639,-122.4003134,0,1
0,1,47.65416766,-122.3757808,0,1
0,1,47.65157827,-122.3212753,0,1
0,1,47.6199463,-122.315619,0,1
0,1,47.61294603,-122.3014172,0,1
0,1,47.59921749,-122.3128594,0,1
0,1,47.61990775,-122.3208729,0,1
0,1,47.67346572,-122.3875861,0,1
0,0,47.67090641,-122.3805461,0,1
0,1,47.5970729,-122.3124415,0,1
0,1,47.7155963,-122.2964601,0,1
0,2,47.59835485,-122.3270193,0,1
0,1,47.60218827,-122.3167818,0,1
0,0,47.584988,-122.2981343,0,1
0,1,47.5991886,-122.3237501,0,1
0,1,47.56163728,-122.2972831,1,1
0,1,47.62571435,-122.3567037,0,1
0,1,47.54157745,-122.2650553,1,1
0,1,47.67804056,-122.311976,0,1
0,1,47.61293809,-122.2968517,0,1
0,1,47.65502131,-122.342457,0,1
0,1,47.61290002,-122.3081849,0,1
0,1,47.53071789,-122.2663262,0,1
0,1,47.57607354,-122.3095171,0,1
0,3,47.58314526,-122.3018097,1,1
0,1,47.69418567,-122.344565,0,1
0,1,47.6856672,-122.3372749,0,1
0,1,47.6023056,-122.3325194,0,1
0,1,47.63227123,-122.3409539,0,1
1,0,47.59239438,-122.3290487,0,1
0,1,47.67016705,-122.370756,0,1
0,1,47.65995951,-122.3422173,0,1
0,1,47.60171208,-122.327688,0,1
0,1,47.63870423,-122.3127709,0,1
0,1,47.55593687,-122.3033875,0,1
0,1,47.70208434,-122.290748,0,1
0,0,47.61021404,-122.3366834,0,1
0,1,47.6164444,-122.3108053,0,1
0,1,47.63952418,-122.3005005,0,1
0,1,47.60658579,-122.3364342,0,1
0,1,47.57887474,-122.2837063,0,1
0,1,47.62253861,-122.3167639,0,1
0,1,47.61349514,-122.3167845,0,1
0,1,47.57980781,-122.3213978,0,1
0,1,47.61852939,-122.3372817,0,1
0,0,47.65367555,-122.3608315,0,1
0,1,47.64688811,-122.3545029,0,1
0,1,47.64294366,-122.3761697,0,1
0,1,47.60779445,-122.33754,0,1
0,1,47.71927875,-122.2952331,0,1
0,1,47.55987647,-122.3044599,0,1
0,0,47.60130413,-122.3341801,0,1
0,1,47.66626672,-122.300605,0,1
0,1,47.66438285,-122.3639973,0,1
0,1,47.57178859,-122.370655,0,1
0,1,47.70775527,-122.3339772,0,1
0,1,47.65536764,-122.3144411,0,1
0,1,47.60166928,-122.3037389,0,1
0,1,47.66131589,-122.3202524,0,1
0,0,47.59583155,-122.321371,0,1
0,1,47.61347959,-122.3486733,0,1
0,1,47.56613851,-122.3716707,0,1
0,1,47.66797835,-122.3006161,0,1
0,1,47.61521815,-122.3268042,0,1
0,0,47.66493734,-122.3174038,0,1
0,1,47.60172115,-122.3333883,0,1
0,0,47.70142998,-122.3446511,0,1
0,1,47.67826898,-122.352609,0,1
0,0,47.61994149,-122.3162757,0,1
0,1,47.72094486,-122.290798,0,1
0,1,47.58412088,-122.3133828,0,1
0,1,47.61853533,-122.3234586,0,1
0,1,47.56834595,-122.3643538,0,1
0,0,47.6017187,-122.3319835,0,1
0,1,47.61523842,-122.3279038,0,1
0,1,47.66146942,-122.3707694,0,1
0,1,47.56563411,-122.322731,0,1
0,1,47.66131589,-122.3202524,0,1
0,1,47.59131555,-122.3823755,0,1
0,0,47.53368903,-122.3122359,0,1
0,1,47.6140662,-122.3221109,0,1
0,0,47.66220361,-122.3748495,0,1
0,1,47.5992779,-122.3027612,0,1
0,1,47.63305621,-122.3258295,0,1
0,1,47.60408847,-122.3341498,0,1
0,1,47.66136335,-122.3289693,0,1
0,1,47.61848765,-122.3252858,0,1
0,1,47.60882096,-122.3400134,0,1
0,1,47.61528336,-122.337837,0,1
0,1,47.61292129,-122.3049495,0,1
0,1,47.5210324,-122.3557951,0,1
0,1,47.60878749,-122.3384485,0,1
0,1,47.58200385,-122.3009381,0,1
0,1,47.6614611,-122.3661737,0,1
0,0,47.54743304,-122.2767408,0,1
0,1,47.66851081,-122.2879684,0,1
0,1,47.61711592,-122.3381362,0,1
0,1,47.66146942,-122.3707694,0,1
0,1,47.64338539,-122.3011775,0,1
0,1,47.64061581,-122.3444908,0,1
0,1,47.57474863,-122.2966853,0,1
0,1,47.68694053,-122.3526001,0,1
0,1,47.57209457,-122.3947469,0,1
0,1,47.67777044,-122.3660203,0,1
0,1,47.59919276,-122.3263605,0,1
0,1,47.60301939,-122.3331722,0,1
0,1,47.62844572,-122.342315,0,1
0,0,47.60840868,-122.327361,0,1
0,0,47.61522501,-122.3244726,0,1
0,0,47.60201534,-122.333213,0,1
0,1,47.60344581,-122.3274236,0,1
0,2,47.68819819,-122.3175785,0,1
0,1,47.61288924,-122.3167334,0,1
0,1,47.61438807,-122.3376536,0,1
0,1,47.57980945,-122.3290565,0,1
0,0,47.57967346,-122.2991597,0,1
0,1,47.61827376,-122.3309994,0,1
0,1,47.61788948,-122.3541534,0,1
0,1,47.58295569,-122.3055623,0,1
0,1,47.56851372,-122.3226837,0,1
0,1,47.64919566,-122.3363382,0,1
0,1,47.67380711,-122.3661104,0,1
0,1,47.65979512,-122.3131683,0,1
0,1,47.6106223,-122.3401272,0,1
0,1,47.63337181,-122.2815785,0,1
0,1,47.6086144,-122.3102318,0,1
0,1,47.59923179,-122.3102722,0,1
0,0,47.67382941,-122.3847411,0,1
0,1,47.64324018,-122.3568876,0,1
0,0,47.66139443,-122.3500395,0,1
0,1,47.55563122,-122.3031397,0,1
0,2,47.64846829,-122.3761087,0,1
0,1,47.62461728,-122.3350675,0,1
0,1,47.61291458,-122.3134756,0,1
0,1,47.61524909,-122.3496819,0,1
0,1,47.57981114,-122.3342008,0,1
0,1,47.65297596,-122.3124641,0,1
0,1,47.70864593,-122.3313137,0,1
0,1,47.66492767,-122.3163345,0,1
0,1,47.62926767,-122.3016662,0,1
0,1,47.69061785,-122.3747827,0,1
0,1,47.68751646,-122.3121726,0,1
0,1,47.66138585,-122.3391566,0,1
0,1,47.6367665,-122.3258989,0,1
0,1,47.65977668,-122.4003477,0,1
0,0,47.60686597,-122.3397604,0,1
0,1,47.61290175,-122.3088609,0,1
0,1,47.68323792,-122.37678,0,1
0,1,47.72112434,-122.3011836,0,1
1,0,47.67561711,-122.3875844,0,1
0,1,47.62050128,-122.31205,0,1
0,1,47.52644854,-122.3175819,0,1
0,0,47.56530318,-122.2679558,0,1
0,0,47.66136913,-122.3301625,0,1
0,1,47.61850187,-122.3060808,0,1
0,1,47.62482521,-122.3073094,0,1
0,0,47.66489281,-122.3119374,0,1
0,1,47.65909842,-122.36626,0,1
0,0,47.61064476,-122.3340093,0,1
0,0,47.61523842,-122.3279038,0,1
0,1,47.67578409,-122.2891626,0,1
0,1,47.6758521,-122.3200531,0,1
0,1,47.62454973,-122.3423496,0,1
0,1,47.63590126,-122.3224087,0,1
0,1,47.59583433,-122.3244181,0,1
0,1,47.61421489,-122.3419821,0,1
0,1,47.66136335,-122.3289693,0,1
0,1,47.6023056,-122.3325194,0,1
0,1,47.64687291,-122.3351688,0,1
0,1,47.66129874,-122.3176382,0,1
0,1,47.66878859,-122.2808018,0,1
0,0,47.56532118,-122.3134905,1,1
0,1,47.65684123,-122.3138261,0,1
0,0,47.55934051,-122.3881828,0,1
1,0,47.66936557,-122.3282578,0,1
0,1,47.61449899,-122.3127715,0,1
0,2,47.63898567,-122.3258934,0,1
0,1,47.57834149,-122.2897954,0,1
0,0,47.71943187,-122.3154063,0,1
0,1,47.66797835,-122.3006161,1,1
0,1,47.66510486,-122.3816623,0,1
0,0,47.52331234,-122.2764033,0,1
0,1,47.61523114,-122.3234155,0,1
0,0,47.6370653,-122.3402216,0,1
0,0,47.60514167,-122.3328132,0,1
0,1,47.60978057,-122.339357,0,1
0,1,47.65295222,-122.3523531,0,1
0,1,47.61521815,-122.3268042,0,1
0,1,47.49962345,-122.3779046,0,1
0,1,47.58921409,-122.3148561,0,1
0,1,47.60062928,-122.2857134,0,1
0,1,47.63536821,-122.3254003,0,1
0,1,47.60620305,-122.3167805,0,1
0,1,47.59587378,-122.3108758,0,1
0,1,47.54997974,-122.298596,0,1
0,1,47.61400408,-122.3139584,0,1
0,1,47.66852285,-122.2985082,0,1
0,1,47.6334202,-122.342283,0,1
0,1,47.59918737,-122.3230994,0,1
0,1,47.60512615,-122.3304938,0,1
0,1,47.6822476,-122.3875541,0,1
0,1,47.69054624,-122.3423732,0,1
0,1,47.65693615,-122.362767,0,1
0,2,47.63762012,-122.3433575,0,1
0,1,47.59403973,-122.3341923,0,1
0,1,47.61116908,-122.3207602,0,1
0,1,47.65891125,-122.3177659,0,1
0,1,47.59749957,-122.3172267,0,1
0,1,47.66126195,-122.3119933,0,1
0,1,47.66674643,-122.340088,0,1
0,1,47.60619196,-122.3141653,0,1
0,1,47.61741741,-122.3553393,0,1
0,1,47.65979512,-122.3131683,0,1
0,1,47.56107033,-122.3774533,0,1
0,1,47.66135728,-122.3277575,0,1
0,1,47.64566269,-122.3762632,0,1
0,0,47.62727483,-122.3462437,0,1
0,0,47.66568552,-122.3173956,0,1
0,1,47.6042421,-122.2967982,0,1
0,1,47.66135475,-122.3272502,0,1
0,1,47.61852939,-122.3372817,0,1
0,1,47.67874129,-122.3174034,0,1
0,1,47.65009985,-122.3583833,0,1
0,1,47.65538288,-122.3424392,0,1
0,1,47.61966624,-122.3240113,0,1
0,1,47.62322375,-122.3423613,0,1
0,1,47.65339944,-122.3133346,0,1
0,1,47.60928514,-122.3389037,0,1
0,1,47.67497937,-122.3173632,0,1
0,1,47.66944418,-122.3775467,0,1
0,1,47.66501938,-122.35396,0,1
0,1,47.65979512,-122.3131683,0,1
0,1,47.60616997,-122.308942,0,1
0,1,47.64314904,-122.3007145,0,1
0,1,47.63590891,-122.2994727,0,1
0,1,47.62454973,-122.3423496,0,1
0,1,47.60130413,-122.3341801,0,1
0,0,47.68872662,-122.3761277,0,1
0,1,47.66053088,-122.313149,0,1
0,1,47.66492767,-122.3163345,0,1
0,1,47.64958973,-122.3497474,0,1
0,1,47.66492767,-122.3163345,0,1
0,1,47.5484916,-122.3871434,0,1
0,0,47.61288924,-122.3167334,0,1
0,1,47.66402618,-122.3174136,0,1
0,1,47.68214975,-122.311692,0,1
0,1,47.62426392,-122.3177869,0,1
0,3,47.58708404,-122.2865238,0,1
0,1,47.62675311,-122.3566931,0,1
0,1,47.61061415,-122.3324467,0,1
0,1,47.67822046,-122.4010956,0,1
0,0,47.6111424,-122.3344638,0,1
0,1,47.64688448,-122.3375559,0,1
0,1,47.62628088,-122.3340085,0,1
0,1,47.61527767,-122.3114619,0,1
0,2,47.66322204,-122.33642,0,1
0,1,47.6083234,-122.3395583,0,1
0,1,47.52011701,-122.2627774,0,1
0,1,47.57011452,-122.3562145,0,1
0,1,47.64737298,-122.3221019,0,1
0,1,47.68930987,-122.2874697,0,1
0,1,47.67843999,-122.3271621,0,1
0,0,47.65202473,-122.320924,0,1
0,0,47.55282114,-122.3629755,0,1
0,0,47.62719136,-122.2929898,0,1
0,1,47.59239745,-122.3348454,0,1
0,0,47.61526393,-122.3168542,0,1
0,1,47.58923541,-122.3137509,0,1
0,1,47.60890056,-122.3444404,0,1
0,1,47.66446185,-122.3809059,0,1
0,1,47.6765544,-122.3173732,0,1
0,1,47.66503572,-122.3337187,0,1
0,1,47.60900952,-122.2975507,0,1
0,1,47.68335559,-122.3229049,0,1
0,1,47.62604157,-122.3073082,0,1
0,0,47.67418145,-122.3762109,0,1
0,1,47.62540331,-122.342342,0,1
0,1,47.652745,-122.3459637,0,1
0,0,47.60040526,-122.3164832,0,1
0,1,47.59583117,-122.3224587,0,1
0,1,47.61110909,-122.3328992,0,1
0,0,47.6058838,-122.3167806,0,1
0,1,47.61525439,-122.3181594,0,1
0,1,47.61701503,-122.3168821,0,1
0,0,47.60003408,-122.3276633,0,1
0,0,47.58831183,-122.2980507,0,1
0,1,47.59583433,-122.3244181,0,1
0,1,47.62686964,-122.330034,0,1
0,1,47.6653328,-122.3007113,0,1
0,1,47.71652459,-122.3341233,0,1
0,0,47.62719136,-122.2929898,0,1
0,1,47.61344599,-122.3406815,0,1
0,1,47.59918656,-122.3184327,0,1
0,1,47.55560854,-122.3105203,0,1
0,1,47.61408813,-122.3268205,0,1
0,1,47.61849176,-122.330723,0,1
0,1,47.5606619,-122.3046963,0,1
0,1,47.53415617,-122.3313859,0,1
0,1,47.61966624,-122.3240113,0,1
0,0,47.62229674,-122.2979321,0,1
0,1,47.61298991,-122.3458616,0,1
0,0,47.5884106,-122.3058274,0,1
0,0,47.55946383,-122.2859636,0,1
0,1,47.64864618,-122.3929003,0,1
0,1,47.61292129,-122.3049495,0,1
0,1,47.61428795,-122.3361548,0,1
0,1,47.66402505,-122.3735935,1,1
0,1,47.65516513,-122.374916,0,1
0,0,47.57666937,-122.3712508,0,1
1,1,47.64058931,-122.3463148,0,1
0,1,47.57562625,-122.3867606,0,1
0,1,47.58634853,-122.3094479,0,1
0,1,47.57431136,-122.3709323,0,1
0,1,47.61334177,-122.338522,0,1
0,1,47.68308626,-122.3152797,0,1
0,0,47.63752603,-122.3234661,0,1
0,1,47.66219541,-122.3678651,0,1
0,1,47.52469335,-122.3604791,0,1
0,1,47.7341365,-122.3342759,0,1
0,1,47.61860457,-122.3561067,0,1
0,1,47.61664171,-122.3278807,0,1
0,0,47.64227343,-122.3200576,0,1
0,0,47.61222096,-122.3445612,0,1
0,1,47.63748766,-122.301522,0,1
0,1,47.65562426,-122.3614944,0,1
0,1,47.6483511,-122.3427849,0,1
0,1,47.51401584,-122.2514448,0,1
0,1,47.54758854,-122.3871695,0,1
0,1,47.66238966,-122.3788942,0,1
0,1,47.62454973,-122.3423496,0,1
0,1,47.61635727,-122.3466009,0,1
0,0,47.6322524,-122.3756522,0,1
1,1,47.55104978,-122.259343,1,1
0,2,47.62815287,-122.2940811,0,1
0,2,47.66595632,-122.3826651,0,1
0,1,47.62198601,-122.325306,0,1
0,0,47.67572243,-122.2635447,0,1
0,1,47.52005416,-122.2698214,0,1
0,1,47.65297596,-122.3124641,0,1
0,1,47.53640453,-122.3922547,0,1
0,2,47.58674175,-122.3975518,0,1
0,1,47.68911249,-122.3472164,0,1
0,1,47.60170192,-122.3215941,0,1
0,0,47.65693097,-122.3639377,0,1
0,1,47.68071512,-122.3006982,0,1
0,1,47.6019303,-122.2870517,0,1
0,1,47.57151883,-122.3454162,0,1
0,1,47.61727621,-122.3322897,0,1
0,1,47.60619196,-122.3141653,0,1
0,1,47.66067212,-122.3421813,0,1
0,0,47.62440179,-122.334286,0,1
0,1,47.62204124,-122.3384557,0,1
0,1,47.61526393,-122.3168542,0,1
0,1,47.52317298,-122.3929899,0,1
0,1,47.56466116,-122.3725623,0,1
0,1,47.65663126,-122.3833909,0,1
0,1,47.67573704,-122.2665651,0,1
0,0,47.66444734,-122.2956179,0,1
0,1,47.67578891,-122.2802071,0,1
0,1,47.59583117,-122.3224587,0,1
0,1,47.66129534,-122.3171106,0,1
0,1,47.67089968,-122.373582,0,1
0,0,47.66489281,-122.3119374,0,1
0,1,47.61657884,-122.3479638,0,1
0,1,47.66126567,-122.3125635,0,1
0,1,47.66135209,-122.3267166,0,1
0,1,47.61407092,-122.3214477,0,1
0,0,47.60046899,-122.3354566,0,1
0,2,47.51008456,-122.3881633,0,1
0,1,47.7138781,-122.3017724,0,1
0,1,47.55025612,-122.3836787,0,1
0,1,47.61729107,-122.3345644,0,1
0,1,47.6483511,-122.3427849,0,1
0,1,47.62844572,-122.342315,0,1
0,1,47.62455805,-122.3462663,0,1
0,1,47.61160635,-122.3333538,0,1
0,1,47.60785918,-122.3406688,0,1
0,1,47.56203548,-122.377452,0,1
0,1,47.61260044,-122.3342624,0,1
0,1,47.58950464,-122.381529,0,1
0,1,47.53278425,-122.3604334,0,1
0,1,47.66867507,-122.3815741,0,1
0,1,47.61521815,-122.3268042,0,1
0,1,47.66570451,-122.3762192,0,1
0,1,47.61537759,-122.3106605,0,1
0,1,47.62454973,-122.3423496,0,1
0,1,47.62971166,-122.3410074,0,1
